date,park_name,country,latitude,longitude,species_targeted,incident_type,moon_phase
2021-11-02,Bandipur Tiger Reserve,India,11.70781,76.65182,Bengal Tiger,Snare Discovered,Last Quarter
2021-11-02,Serengeti National Park,Tanzania,-2.35426,34.84597,African Lion,Snare Discovered,Last Quarter
2021-11-01,Jim Corbett National Park,India,29.44814,78.85407,Asian Elephant,Illegal Camp Suspicion,Last Quarter
2021-10-31,Kaziranga National Park,India,26.67318,93.09691,Indian Rhino,Snare Discovered,Last Quarter
2021-10-29,Kruger National Park,South Africa,-23.98613,31.44448,African Elephant,Snare Discovered,Last Quarter
2021-10-29,Kaziranga National Park,India,26.56212,93.18969,Asian Elephant,Snare Discovered,Last Quarter
2021-10-26,Jim Corbett National Park,India,29.56873,78.88423,Asian Elephant,Snare Discovered,Full Moon
2021-10-26,Serengeti National Park,Tanzania,-2.25467,34.82441,African Elephant,Snare Discovered,Full Moon
2021-10-26,Serengeti National Park,Tanzania,-2.24291,34.81787,Black Rhino,Gunshots Reported,Full Moon
2021-10-24,Serengeti National Park,Tanzania,-2.18642,34.62394,African Elephant,Illegal Camp Suspicion,First Quarter
2021-10-24,Kaziranga National Park,India,26.56096,93.09952,Bengal Tiger,Snare Discovered,First Quarter
2021-10-20,Bandipur Tiger Reserve,India,11.69927,76.60574,Asian Elephant,Carcass Found,First Quarter
2021-10-19,Kruger National Park,South Africa,-24.09586,31.53897,African Elephant,Carcass Found,First Quarter
2021-10-17,Serengeti National Park,Tanzania,-2.28553,34.85433,Black Rhino,Snare Discovered,First Quarter
2021-10-15,Kruger National Park,South Africa,-23.95097,31.75369,Pangolin,Snare Discovered,First Quarter
2021-10-15,Serengeti National Park,Tanzania,-2.39571,34.76866,African Elephant,Carcass Found,First Quarter
2021-10-14,Serengeti National Park,Tanzania,-2.22982,34.99831,Black Rhino,Gunshots Reported,New Moon
2021-10-13,Serengeti National Park,Tanzania,-2.46545,34.93343,Black Rhino,Snare Discovered,New Moon
2021-10-12,Jim Corbett National Park,India,29.52475,78.80952,Asian Elephant,Gunshots Reported,New Moon
2021-10-11,Bandipur Tiger Reserve,India,11.69737,76.69461,Indian Leopard,Carcass Found,New Moon
2021-10-10,Kaziranga National Park,India,26.59961,93.07586,Indian Rhino,Snare Discovered,New Moon
2021-10-10,Bandipur Tiger Reserve,India,11.67241,76.6333,Indian Leopard,Gunshots Reported,New Moon
2021-10-09,Kaziranga National Park,India,26.65516,93.20126,Bengal Tiger,Snare Discovered,New Moon
2021-10-09,Jim Corbett National Park,India,29.49748,78.73478,Bengal Tiger,Snare Discovered,New Moon
2021-10-07,Jim Corbett National Park,India,29.51199,78.79314,Bengal Tiger,Footprints/Tracks,Last Quarter
2021-10-07,Jim Corbett National Park,India,29.51067,78.84415,Asian Elephant,Gunshots Reported,Last Quarter
2021-10-06,Jim Corbett National Park,India,29.50272,78.77903,Bengal Tiger,Snare Discovered,Last Quarter
2021-10-06,Serengeti National Park,Tanzania,-2.38262,34.90996,African Lion,Footprints/Tracks,Last Quarter
2021-10-06,Kaziranga National Park,India,26.68472,93.11982,Asian Elephant,Illegal Camp Suspicion,Last Quarter
2021-10-06,Jim Corbett National Park,India,29.42202,78.79704,Asian Elephant,Snare Discovered,Last Quarter
2021-10-05,Serengeti National Park,Tanzania,-2.18563,34.88058,Black Rhino,Snare Discovered,Last Quarter
2021-10-04,Bandipur Tiger Reserve,India,11.65659,76.58476,Asian Elephant,Gunshots Reported,Last Quarter
2021-10-04,Jim Corbett National Park,India,29.41182,78.71947,Bengal Tiger,Footprints/Tracks,Last Quarter
2021-10-02,Kruger National Park,South Africa,-24.19579,31.61278,African Elephant,Footprints/Tracks,Last Quarter
2021-09-29,Bandipur Tiger Reserve,India,11.68847,76.66561,Bengal Tiger,Gunshots Reported,Full Moon
2021-09-29,Kaziranga National Park,India,26.59517,93.17825,Asian Elephant,Gunshots Reported,Full Moon
2021-09-26,Kaziranga National Park,India,26.66877,93.14969,Bengal Tiger,Gunshots Reported,Full Moon
2021-09-25,Kaziranga National Park,India,26.59378,93.17201,Bengal Tiger,Carcass Found,First Quarter
2021-09-25,Serengeti National Park,Tanzania,-2.15589,34.8647,African Elephant,Snare Discovered,First Quarter
2021-09-24,Bandipur Tiger Reserve,India,11.65893,76.6523,Indian Leopard,Snare Discovered,First Quarter
2021-09-21,Jim Corbett National Park,India,29.44987,78.80297,Asian Elephant,Snare Discovered,First Quarter
2021-09-21,Kruger National Park,South Africa,-23.85111,31.58373,Pangolin,Gunshots Reported,First Quarter
2021-09-20,Jim Corbett National Park,India,29.53122,78.65946,Asian Elephant,Snare Discovered,First Quarter
2021-09-19,Kaziranga National Park,India,26.72734,93.12472,Indian Rhino,Snare Discovered,First Quarter
2021-09-19,Serengeti National Park,Tanzania,-2.41068,34.85262,Black Rhino,Carcass Found,First Quarter
2021-09-18,Serengeti National Park,Tanzania,-2.51796,34.96719,Black Rhino,Gunshots Reported,First Quarter
2021-09-16,Bandipur Tiger Reserve,India,11.6563,76.71293,Indian Leopard,Gunshots Reported,First Quarter
2021-09-15,Serengeti National Park,Tanzania,-2.42706,34.81774,African Elephant,Footprints/Tracks,New Moon
2021-09-14,Kaziranga National Park,India,26.53388,93.14323,Indian Rhino,Illegal Camp Suspicion,New Moon
2021-09-13,Bandipur Tiger Reserve,India,11.60942,76.65117,Asian Elephant,Gunshots Reported,New Moon
2021-09-13,Serengeti National Park,Tanzania,-2.19796,34.56042,Black Rhino,Snare Discovered,New Moon
2021-09-11,Bandipur Tiger Reserve,India,11.60784,76.59012,Bengal Tiger,Snare Discovered,New Moon
2021-09-10,Serengeti National Park,Tanzania,-2.44515,34.78807,African Elephant,Footprints/Tracks,New Moon
2021-09-10,Serengeti National Park,Tanzania,-2.54587,34.67509,Black Rhino,Footprints/Tracks,New Moon
2021-09-09,Kruger National Park,South Africa,-24.01115,31.5929,African Elephant,Snare Discovered,New Moon
2021-09-09,Bandipur Tiger Reserve,India,11.64368,76.58985,Asian Elephant,Gunshots Reported,New Moon
2021-09-07,Jim Corbett National Park,India,29.48034,78.74853,Bengal Tiger,Carcass Found,Last Quarter
2021-09-06,Kruger National Park,South Africa,-23.62513,31.75904,African Elephant,Gunshots Reported,Last Quarter
2021-09-03,Kruger National Park,South Africa,-23.94957,31.57111,White Rhino,Illegal Camp Suspicion,Last Quarter
2021-09-03,Serengeti National Park,Tanzania,-2.60382,34.90549,African Lion,Gunshots Reported,Last Quarter
2021-08-31,Serengeti National Park,Tanzania,-2.14431,34.81614,Black Rhino,Footprints/Tracks,Last Quarter
2021-08-27,Serengeti National Park,Tanzania,-2.34505,34.72061,African Elephant,Carcass Found,Full Moon
2021-08-27,Serengeti National Park,Tanzania,-2.40299,34.75785,African Lion,Gunshots Reported,Full Moon
2021-08-26,Kruger National Park,South Africa,-23.95218,31.59412,Pangolin,Snare Discovered,First Quarter
2021-08-26,Serengeti National Park,Tanzania,-2.09872,34.96127,African Lion,Gunshots Reported,First Quarter
2021-08-26,Kaziranga National Park,India,26.59981,93.20297,Asian Elephant,Snare Discovered,First Quarter
2021-08-26,Serengeti National Park,Tanzania,-2.26971,34.5921,African Elephant,Footprints/Tracks,First Quarter
2021-08-26,Serengeti National Park,Tanzania,-2.42005,35.05157,African Lion,Snare Discovered,First Quarter
2021-08-23,Serengeti National Park,Tanzania,-2.22333,34.87049,Black Rhino,Snare Discovered,First Quarter
2021-08-21,Serengeti National Park,Tanzania,-2.103,34.82021,African Lion,Footprints/Tracks,First Quarter
2021-08-20,Jim Corbett National Park,India,29.52277,78.75381,Bengal Tiger,Footprints/Tracks,First Quarter
2021-08-19,Bandipur Tiger Reserve,India,11.70837,76.67935,Asian Elephant,Snare Discovered,First Quarter
2021-08-19,Kruger National Park,South Africa,-24.15672,31.55579,African Elephant,Gunshots Reported,First Quarter
2021-08-18,Jim Corbett National Park,India,29.54835,78.75141,Bengal Tiger,Footprints/Tracks,First Quarter
2021-08-18,Jim Corbett National Park,India,29.63401,78.8834,Asian Elephant,Snare Discovered,First Quarter
2021-08-17,Bandipur Tiger Reserve,India,11.65747,76.62982,Indian Leopard,Snare Discovered,First Quarter
2021-08-17,Kaziranga National Park,India,26.57279,93.17467,Indian Rhino,Illegal Camp Suspicion,First Quarter
2021-08-12,Serengeti National Park,Tanzania,-2.3238,34.75193,African Elephant,Footprints/Tracks,New Moon
2021-08-11,Bandipur Tiger Reserve,India,11.61046,76.59389,Indian Leopard,Snare Discovered,New Moon
2021-08-09,Kaziranga National Park,India,26.63092,93.10823,Asian Elephant,Carcass Found,Last Quarter
2021-08-09,Jim Corbett National Park,India,29.61987,78.81413,Asian Elephant,Carcass Found,Last Quarter
2021-08-08,Serengeti National Park,Tanzania,-2.32141,35.05152,African Lion,Snare Discovered,Last Quarter
2021-08-08,Serengeti National Park,Tanzania,-2.33574,34.97523,African Lion,Footprints/Tracks,Last Quarter
2021-08-06,Bandipur Tiger Reserve,India,11.63011,76.65863,Indian Leopard,Gunshots Reported,Last Quarter
2021-08-06,Kaziranga National Park,India,26.63402,93.24758,Indian Rhino,Footprints/Tracks,Last Quarter
2021-08-05,Kruger National Park,South Africa,-23.88937,31.61971,African Elephant,Snare Discovered,Last Quarter
2021-08-05,Kaziranga National Park,India,26.61773,93.15203,Indian Rhino,Snare Discovered,Last Quarter
2021-08-03,Serengeti National Park,Tanzania,-2.33835,34.92811,African Lion,Gunshots Reported,Last Quarter
2021-08-01,Kruger National Park,South Africa,-24.12122,31.65093,Pangolin,Snare Discovered,Full Moon
2021-07-31,Serengeti National Park,Tanzania,-2.44759,34.78963,African Elephant,Footprints/Tracks,Full Moon
2021-07-31,Kruger National Park,South Africa,-23.95872,31.5316,Pangolin,Gunshots Reported,Full Moon
2021-07-31,Serengeti National Park,Tanzania,-2.3638,35.03698,Black Rhino,Gunshots Reported,Full Moon
2021-07-26,Kaziranga National Park,India,26.55658,93.16668,Bengal Tiger,Snare Discovered,First Quarter
2021-07-26,Serengeti National Park,Tanzania,-2.27016,34.9382,African Elephant,Footprints/Tracks,First Quarter
2021-07-25,Kaziranga National Park,India,26.49637,93.14453,Asian Elephant,Footprints/Tracks,First Quarter
2021-07-25,Kaziranga National Park,India,26.59981,93.18638,Asian Elephant,Snare Discovered,First Quarter
2021-07-23,Serengeti National Park,Tanzania,-2.36121,34.78184,African Lion,Snare Discovered,First Quarter
2021-07-23,Jim Corbett National Park,India,29.56781,78.65187,Bengal Tiger,Snare Discovered,First Quarter
2021-07-21,Jim Corbett National Park,India,29.5368,78.95354,Asian Elephant,Illegal Camp Suspicion,First Quarter
2021-07-19,Kruger National Park,South Africa,-23.88869,31.51345,Pangolin,Footprints/Tracks,First Quarter
2021-07-18,Serengeti National Park,Tanzania,-2.16867,34.95011,African Lion,Snare Discovered,New Moon
2021-07-18,Bandipur Tiger Reserve,India,11.74271,76.66429,Asian Elephant,Snare Discovered,New Moon
2021-07-17,Kaziranga National Park,India,26.58451,93.11596,Bengal Tiger,Snare Discovered,New Moon
2021-07-08,Kruger National Park,South Africa,-24.03764,31.62268,African Elephant,Illegal Camp Suspicion,Last Quarter
2021-07-08,Jim Corbett National Park,India,29.56515,78.70818,Bengal Tiger,Snare Discovered,Last Quarter
2021-07-08,Bandipur Tiger Reserve,India,11.70437,76.62068,Asian Elephant,Footprints/Tracks,Last Quarter
2021-07-07,Kaziranga National Park,India,26.56761,93.19253,Asian Elephant,Footprints/Tracks,Last Quarter
2021-07-05,Kaziranga National Park,India,26.5392,93.07939,Indian Rhino,Snare Discovered,Last Quarter
2021-07-04,Kruger National Park,South Africa,-24.04909,31.47247,African Elephant,Snare Discovered,Last Quarter
2021-07-04,Bandipur Tiger Reserve,India,11.62248,76.58313,Asian Elephant,Illegal Camp Suspicion,Last Quarter
2021-07-02,Serengeti National Park,Tanzania,-2.50916,34.75761,Black Rhino,Footprints/Tracks,Full Moon
2021-07-02,Kaziranga National Park,India,26.52107,93.21691,Bengal Tiger,Snare Discovered,Full Moon
2021-07-01,Kruger National Park,South Africa,-24.05269,31.58869,Pangolin,Snare Discovered,Full Moon
2021-07-01,Jim Corbett National Park,India,29.58429,78.77913,Asian Elephant,Snare Discovered,Full Moon
2021-06-30,Bandipur Tiger Reserve,India,11.70157,76.58827,Asian Elephant,Gunshots Reported,Full Moon
2021-06-29,Bandipur Tiger Reserve,India,11.60087,76.68221,Indian Leopard,Snare Discovered,Full Moon
2021-06-28,Kaziranga National Park,India,26.52141,93.20669,Bengal Tiger,Snare Discovered,First Quarter
2021-06-26,Serengeti National Park,Tanzania,-2.28948,35.08375,African Lion,Carcass Found,First Quarter
2021-06-25,Serengeti National Park,Tanzania,-2.19126,34.67814,Black Rhino,Illegal Camp Suspicion,First Quarter
2021-06-25,Kruger National Park,South Africa,-24.02618,31.52041,White Rhino,Illegal Camp Suspicion,First Quarter
2021-06-24,Jim Corbett National Park,India,29.53107,78.75077,Bengal Tiger,Snare Discovered,First Quarter
2021-06-23,Jim Corbett National Park,India,29.50649,78.79787,Asian Elephant,Snare Discovered,First Quarter
2021-06-23,Kruger National Park,South Africa,-24.11805,31.46776,Pangolin,Footprints/Tracks,First Quarter
2021-06-20,Bandipur Tiger Reserve,India,11.70055,76.6031,Indian Leopard,Footprints/Tracks,First Quarter
2021-06-20,Jim Corbett National Park,India,29.57534,78.7757,Asian Elephant,Gunshots Reported,First Quarter
2021-06-19,Jim Corbett National Park,India,29.53527,78.76202,Bengal Tiger,Gunshots Reported,First Quarter
2021-06-17,Serengeti National Park,Tanzania,-2.12018,34.91257,African Elephant,Carcass Found,New Moon
2021-06-16,Jim Corbett National Park,India,29.61569,78.85117,Asian Elephant,Gunshots Reported,New Moon
2021-06-15,Kruger National Park,South Africa,-24.10021,31.46716,African Elephant,Illegal Camp Suspicion,New Moon
2021-06-15,Kaziranga National Park,India,26.59196,93.09461,Bengal Tiger,Gunshots Reported,New Moon
2021-06-15,Jim Corbett National Park,India,29.49019,78.76251,Asian Elephant,Snare Discovered,New Moon
2021-06-14,Kruger National Park,South Africa,-24.14011,31.40802,African Elephant,Illegal Camp Suspicion,New Moon
2021-06-14,Jim Corbett National Park,India,29.57899,78.77246,Asian Elephant,Snare Discovered,New Moon
2021-06-14,Kruger National Park,South Africa,-24.00748,31.5,African Elephant,Carcass Found,New Moon
2021-06-13,Bandipur Tiger Reserve,India,11.59457,76.64304,Indian Leopard,Illegal Camp Suspicion,New Moon
2021-06-12,Kaziranga National Park,India,26.55477,93.05042,Indian Rhino,Footprints/Tracks,Last Quarter
2021-06-11,Bandipur Tiger Reserve,India,11.6179,76.59947,Asian Elephant,Snare Discovered,Last Quarter
2021-06-11,Serengeti National Park,Tanzania,-2.40324,35.05058,African Lion,Snare Discovered,Last Quarter
2021-06-10,Bandipur Tiger Reserve,India,11.70909,76.64686,Bengal Tiger,Snare Discovered,Last Quarter
2021-06-09,Jim Corbett National Park,India,29.62553,78.80569,Asian Elephant,Footprints/Tracks,Last Quarter
2021-06-08,Jim Corbett National Park,India,29.63425,78.69139,Asian Elephant,Gunshots Reported,Last Quarter
2021-06-07,Jim Corbett National Park,India,29.50753,78.87906,Asian Elephant,Illegal Camp Suspicion,Last Quarter
2021-06-07,Kaziranga National Park,India,26.57701,93.21288,Indian Rhino,Footprints/Tracks,Last Quarter
2021-06-05,Serengeti National Park,Tanzania,-2.08693,34.70937,African Lion,Snare Discovered,Last Quarter
2021-06-05,Kaziranga National Park,India,26.5705,93.28166,Bengal Tiger,Snare Discovered,Last Quarter
2021-06-03,Kruger National Park,South Africa,-24.09378,31.65931,Pangolin,Carcass Found,Full Moon
2021-05-30,Kruger National Park,South Africa,-23.97015,31.69116,White Rhino,Gunshots Reported,First Quarter
2021-05-27,Jim Corbett National Park,India,29.48238,78.82643,Asian Elephant,Snare Discovered,First Quarter
2021-05-24,Jim Corbett National Park,India,29.52948,78.72887,Asian Elephant,Carcass Found,First Quarter
2021-05-24,Serengeti National Park,Tanzania,-2.21254,34.92784,African Elephant,Footprints/Tracks,First Quarter
2021-05-24,Serengeti National Park,Tanzania,-2.369,34.7086,African Lion,Snare Discovered,First Quarter
2021-05-24,Kaziranga National Park,India,26.66689,93.2052,Indian Rhino,Carcass Found,First Quarter
2021-05-21,Kaziranga National Park,India,26.59008,93.21427,Bengal Tiger,Snare Discovered,First Quarter
2021-05-21,Bandipur Tiger Reserve,India,11.71081,76.62573,Indian Leopard,Snare Discovered,First Quarter
2021-05-21,Jim Corbett National Park,India,29.48935,78.72457,Bengal Tiger,Gunshots Reported,First Quarter
2021-05-20,Bandipur Tiger Reserve,India,11.63515,76.61701,Indian Leopard,Illegal Camp Suspicion,New Moon
2021-05-20,Serengeti National Park,Tanzania,-2.35168,34.84633,African Lion,Footprints/Tracks,New Moon
2021-05-19,Kaziranga National Park,India,26.63344,93.16254,Indian Rhino,Footprints/Tracks,New Moon
2021-05-19,Kaziranga National Park,India,26.6626,93.10689,Asian Elephant,Illegal Camp Suspicion,New Moon
2021-05-18,Kruger National Park,South Africa,-23.93555,31.61813,White Rhino,Gunshots Reported,New Moon
2021-05-16,Kruger National Park,South Africa,-23.84616,31.6287,White Rhino,Carcass Found,New Moon
2021-05-15,Serengeti National Park,Tanzania,-2.47558,34.86698,Black Rhino,Snare Discovered,New Moon
2021-05-14,Kruger National Park,South Africa,-24.13421,31.7186,White Rhino,Snare Discovered,New Moon
2021-05-14,Kruger National Park,South Africa,-23.99196,31.8057,Pangolin,Snare Discovered,New Moon
2021-05-12,Kruger National Park,South Africa,-24.06948,31.59331,Pangolin,Gunshots Reported,Last Quarter
2021-05-11,Kaziranga National Park,India,26.66027,93.2171,Bengal Tiger,Snare Discovered,Last Quarter
2021-05-10,Serengeti National Park,Tanzania,-2.28015,35.01655,Black Rhino,Illegal Camp Suspicion,Last Quarter
2021-05-09,Kruger National Park,South Africa,-23.91475,31.55277,White Rhino,Carcass Found,Last Quarter
2021-05-08,Jim Corbett National Park,India,29.5567,78.75969,Asian Elephant,Snare Discovered,Last Quarter
2021-05-06,Jim Corbett National Park,India,29.58497,78.71888,Asian Elephant,Gunshots Reported,Last Quarter
2021-05-05,Serengeti National Park,Tanzania,-2.46915,35.02135,African Elephant,Footprints/Tracks,Last Quarter
2021-05-05,Kruger National Park,South Africa,-24.13785,31.67241,African Elephant,Footprints/Tracks,Last Quarter
2021-05-04,Jim Corbett National Park,India,29.5187,78.76346,Asian Elephant,Carcass Found,Full Moon
2021-05-02,Kruger National Park,South Africa,-24.16216,31.76703,Pangolin,Gunshots Reported,Full Moon
2021-05-02,Bandipur Tiger Reserve,India,11.71242,76.61062,Asian Elephant,Illegal Camp Suspicion,Full Moon
2021-04-30,Kaziranga National Park,India,26.6006,93.20669,Asian Elephant,Illegal Camp Suspicion,First Quarter
2021-04-30,Jim Corbett National Park,India,29.53624,78.79266,Asian Elephant,Illegal Camp Suspicion,First Quarter
2021-04-29,Jim Corbett National Park,India,29.47241,78.79471,Bengal Tiger,Snare Discovered,First Quarter
2021-04-27,Jim Corbett National Park,India,29.64614,78.80795,Bengal Tiger,Gunshots Reported,First Quarter
2021-04-26,Kruger National Park,South Africa,-23.85445,31.46831,African Elephant,Snare Discovered,First Quarter
2021-04-26,Serengeti National Park,Tanzania,-2.23415,34.72261,African Lion,Snare Discovered,First Quarter
2021-04-25,Jim Corbett National Park,India,29.65638,78.71389,Bengal Tiger,Gunshots Reported,First Quarter
2021-04-25,Jim Corbett National Park,India,29.50486,78.73453,Asian Elephant,Gunshots Reported,First Quarter
2021-04-20,Serengeti National Park,Tanzania,-2.36612,34.91936,Black Rhino,Footprints/Tracks,New Moon
2021-04-18,Kruger National Park,South Africa,-23.89421,31.6588,White Rhino,Carcass Found,New Moon
2021-04-18,Serengeti National Park,Tanzania,-2.44079,34.75803,Black Rhino,Carcass Found,New Moon
2021-04-17,Kaziranga National Park,India,26.63733,93.18596,Asian Elephant,Footprints/Tracks,New Moon
2021-04-16,Kruger National Park,South Africa,-24.23583,31.60923,Pangolin,Gunshots Reported,New Moon
2021-04-15,Kruger National Park,South Africa,-24.19469,31.66255,Pangolin,Carcass Found,New Moon
2021-04-15,Serengeti National Park,Tanzania,-2.40247,34.90409,African Elephant,Footprints/Tracks,New Moon
2021-04-14,Jim Corbett National Park,India,29.49384,78.68829,Asian Elephant,Carcass Found,New Moon
2021-04-14,Kruger National Park,South Africa,-23.76813,31.50766,African Elephant,Snare Discovered,New Moon
2021-04-14,Kaziranga National Park,India,26.51085,93.269,Bengal Tiger,Illegal Camp Suspicion,New Moon
2021-04-13,Kaziranga National Park,India,26.61155,93.19877,Bengal Tiger,Illegal Camp Suspicion,Last Quarter
2021-04-12,Kruger National Park,South Africa,-23.68389,31.64066,Pangolin,Snare Discovered,Last Quarter
2021-04-11,Kaziranga National Park,India,26.55924,93.2126,Asian Elephant,Snare Discovered,Last Quarter
2021-04-11,Bandipur Tiger Reserve,India,11.71608,76.56746,Bengal Tiger,Carcass Found,Last Quarter
2021-04-10,Jim Corbett National Park,India,29.55094,78.77039,Asian Elephant,Illegal Camp Suspicion,Last Quarter
2021-04-09,Bandipur Tiger Reserve,India,11.67283,76.69927,Indian Leopard,Snare Discovered,Last Quarter
2021-04-08,Serengeti National Park,Tanzania,-2.34689,34.94126,African Lion,Gunshots Reported,Last Quarter
2021-04-07,Bandipur Tiger Reserve,India,11.63294,76.66131,Bengal Tiger,Gunshots Reported,Last Quarter
2021-04-07,Serengeti National Park,Tanzania,-2.07985,34.86171,Black Rhino,Footprints/Tracks,Last Quarter
2021-04-05,Jim Corbett National Park,India,29.55189,78.76641,Bengal Tiger,Illegal Camp Suspicion,Last Quarter
2021-04-05,Serengeti National Park,Tanzania,-2.44054,34.92846,African Lion,Illegal Camp Suspicion,Last Quarter
2021-04-03,Serengeti National Park,Tanzania,-2.42115,34.94437,Black Rhino,Carcass Found,Full Moon
2021-04-02,Kaziranga National Park,India,26.58975,93.19087,Bengal Tiger,Snare Discovered,Full Moon
2021-03-30,Kaziranga National Park,India,26.58166,93.11673,Asian Elephant,Snare Discovered,First Quarter
2021-03-30,Bandipur Tiger Reserve,India,11.69582,76.59626,Asian Elephant,Snare Discovered,First Quarter
2021-03-29,Bandipur Tiger Reserve,India,11.65784,76.66208,Bengal Tiger,Snare Discovered,First Quarter
2021-03-29,Kruger National Park,South Africa,-23.84818,31.50139,White Rhino,Snare Discovered,First Quarter
2021-03-29,Jim Corbett National Park,India,29.55204,78.91928,Bengal Tiger,Snare Discovered,First Quarter
2021-03-28,Bandipur Tiger Reserve,India,11.68389,76.64642,Bengal Tiger,Gunshots Reported,First Quarter
2021-03-28,Bandipur Tiger Reserve,India,11.67828,76.64227,Indian Leopard,Illegal Camp Suspicion,First Quarter
2021-03-27,Serengeti National Park,Tanzania,-2.33233,34.63707,African Elephant,Footprints/Tracks,First Quarter
2021-03-27,Bandipur Tiger Reserve,India,11.6685,76.64909,Bengal Tiger,Gunshots Reported,First Quarter
2021-03-26,Bandipur Tiger Reserve,India,11.60386,76.63137,Asian Elephant,Carcass Found,First Quarter
2021-03-24,Serengeti National Park,Tanzania,-2.49075,34.91333,Black Rhino,Footprints/Tracks,First Quarter
2021-03-24,Kruger National Park,South Africa,-23.87593,31.45529,White Rhino,Snare Discovered,First Quarter
2021-03-23,Serengeti National Park,Tanzania,-2.34979,34.72756,African Elephant,Carcass Found,First Quarter
2021-03-23,Serengeti National Park,Tanzania,-2.25225,34.6979,African Elephant,Carcass Found,First Quarter
2021-03-22,Serengeti National Park,Tanzania,-2.25802,34.93069,Black Rhino,Gunshots Reported,First Quarter
2021-03-22,Serengeti National Park,Tanzania,-2.28974,34.93681,Black Rhino,Snare Discovered,First Quarter
2021-03-21,Jim Corbett National Park,India,29.59577,78.72825,Asian Elephant,Gunshots Reported,New Moon
2021-03-21,Bandipur Tiger Reserve,India,11.68832,76.54704,Asian Elephant,Carcass Found,New Moon
2021-03-21,Kaziranga National Park,India,26.60875,93.29452,Asian Elephant,Illegal Camp Suspicion,New Moon
2021-03-19,Serengeti National Park,Tanzania,-2.23155,34.80532,Black Rhino,Carcass Found,New Moon
2021-03-19,Kruger National Park,South Africa,-23.89299,31.57438,White Rhino,Snare Discovered,New Moon
2021-03-18,Bandipur Tiger Reserve,India,11.65645,76.68439,Asian Elephant,Snare Discovered,New Moon
2021-03-16,Bandipur Tiger Reserve,India,11.74412,76.68538,Bengal Tiger,Illegal Camp Suspicion,New Moon
2021-03-15,Kruger National Park,South Africa,-24.24596,31.63011,Pangolin,Snare Discovered,Last Quarter
2021-03-15,Kruger National Park,South Africa,-24.07621,31.52468,White Rhino,Snare Discovered,Last Quarter
2021-03-14,Kaziranga National Park,India,26.5766,93.24231,Bengal Tiger,Gunshots Reported,Last Quarter
2021-03-13,Bandipur Tiger Reserve,India,11.64344,76.55877,Asian Elephant,Snare Discovered,Last Quarter
2021-03-10,Jim Corbett National Park,India,29.47796,78.76625,Asian Elephant,Gunshots Reported,Last Quarter
2021-03-09,Kruger National Park,South Africa,-24.12316,31.64837,African Elephant,Snare Discovered,Last Quarter
2021-03-09,Serengeti National Park,Tanzania,-2.21647,34.70417,African Elephant,Illegal Camp Suspicion,Last Quarter
2021-03-09,Kruger National Park,South Africa,-23.8039,31.41967,African Elephant,Gunshots Reported,Last Quarter
2021-03-08,Jim Corbett National Park,India,29.53828,78.70995,Bengal Tiger,Gunshots Reported,Last Quarter
2021-03-08,Kruger National Park,South Africa,-24.28546,31.60381,White Rhino,Gunshots Reported,Last Quarter
2021-03-08,Kruger National Park,South Africa,-24.19189,31.56094,Pangolin,Snare Discovered,Last Quarter
2021-03-07,Kruger National Park,South Africa,-23.91755,31.45494,White Rhino,Snare Discovered,Last Quarter
2021-03-06,Kruger National Park,South Africa,-24.17922,31.65872,African Elephant,Snare Discovered,Full Moon
2021-03-05,Jim Corbett National Park,India,29.60651,78.73722,Asian Elephant,Carcass Found,Full Moon
2021-03-04,Serengeti National Park,Tanzania,-2.16533,34.79211,African Elephant,Snare Discovered,Full Moon
2021-03-02,Kruger National Park,South Africa,-23.99868,31.37459,White Rhino,Gunshots Reported,First Quarter
2021-03-02,Jim Corbett National Park,India,29.56605,78.80601,Bengal Tiger,Snare Discovered,First Quarter
2021-02-28,Bandipur Tiger Reserve,India,11.64794,76.58814,Asian Elephant,Illegal Camp Suspicion,First Quarter
2021-02-27,Kruger National Park,South Africa,-24.12442,31.37453,Pangolin,Gunshots Reported,First Quarter
2021-02-26,Jim Corbett National Park,India,29.5162,78.86687,Bengal Tiger,Snare Discovered,First Quarter
2021-02-26,Jim Corbett National Park,India,29.52797,78.80694,Bengal Tiger,Gunshots Reported,First Quarter
2021-02-24,Jim Corbett National Park,India,29.56303,78.68684,Asian Elephant,Snare Discovered,First Quarter
2021-02-23,Serengeti National Park,Tanzania,-2.3572,34.82893,African Lion,Gunshots Reported,First Quarter
2021-02-22,Bandipur Tiger Reserve,India,11.64627,76.58994,Asian Elephant,Illegal Camp Suspicion,First Quarter
2021-02-20,Kaziranga National Park,India,26.56486,93.19594,Asian Elephant,Gunshots Reported,New Moon
2021-02-19,Kruger National Park,South Africa,-23.89654,31.61026,White Rhino,Gunshots Reported,New Moon
2021-02-19,Kruger National Park,South Africa,-24.14724,31.76109,African Elephant,Carcass Found,New Moon
2021-02-17,Kaziranga National Park,India,26.59301,93.13056,Indian Rhino,Snare Discovered,New Moon
2021-02-16,Kaziranga National Park,India,26.63146,93.25892,Bengal Tiger,Gunshots Reported,New Moon
2021-02-14,Kruger National Park,South Africa,-24.07453,31.7906,White Rhino,Snare Discovered,New Moon
2021-02-13,Jim Corbett National Park,India,29.47417,78.69466,Asian Elephant,Gunshots Reported,Last Quarter
